WKT;ID;SPANNINGSN
"POINT (52.2598446546951 6.14047963132519)";6244853.0000000000;LS
"POINT (52.2597899165448 6.14192674098081)";6244854.0000000000;LS
"POINT (52.259193082457 6.14359005188196)";6244855.0000000000;LS
"POINT (52.2587620357679 6.14263550079535)";6244856.0000000000;LS
"POINT (52.2589492233209 6.14450265932664)";6244857.0000000000;LS
"POINT (51.574675860579 4.76460186784615)";6214624.0000000000;LS
"POINT (51.6476985908235 4.75535329594521)";6214626.0000000000;LS
"POINT (51.6459382357972 4.75398265439932)";6214627.0000000000;LS
"POINT (51.5981123472601 4.77869530022043)";6214628.0000000000;LS
"POINT (51.5975420587536 4.77684078135831)";6214629.0000000000;LS
"POINT (51.5951877201532 4.86032264464976)";6214630.0000000000;LS
"POINT (51.5743134682748 4.74408802592928)";6214631.0000000000;LS
"POINT (51.5751277480275 4.74240451831268)";6214632.0000000000;LS
"POINT (51.566301330643 4.76803028279321)";6214633.0000000000;LS
"POINT (51.5648143506275 4.76829606721404)";6214634.0000000000;LS
"POINT (51.620343412223 4.85421132942419)";6214699.0000000000;LS
"POINT (51.6205828088726 4.85899107808482)";6214700.0000000000;LS
"POINT (51.5980519504137 4.77108649426339)";6214701.0000000000;LS
"POINT (51.5950338095002 4.74847884379762)";6214703.0000000000;LS
"POINT (51.5873065813039 4.75943981768657)";6214704.0000000000;LS
"POINT (51.5787132814396 4.7781086056719)";6214705.0000000000;LS
"POINT (51.5807666019846 4.77621745383802)";6214706.0000000000;LS
"POINT (51.5806163431236 4.77985019249118)";6214707.0000000000;LS
"POINT (51.6232104794244 4.85958246072668)";6214708.0000000000;LS
"POINT (51.6216229174429 4.85913137941093)";6214709.0000000000;LS
"POINT (51.6218587803639 4.85438222578576)";6214710.0000000000;LS
"POINT (51.6224441879684 4.85733769768391)";6214711.0000000000;LS
"POINT (51.6224522523251 4.85321238578566)";6214712.0000000000;LS
"POINT (51.6236027693768 4.85451178686162)";6214713.0000000000;LS
"POINT (51.622747737643 4.85466350480905)";6214714.0000000000;LS
"POINT (51.5753587250764 4.74560570414885)";6214486.0000000000;LS
"POINT (51.5166818050089 4.77862249353564)";6214487.0000000000;LS
"POINT (51.515439671091 4.77501289564547)";6214488.0000000000;LS
"POINT (51.5861294157363 4.75455242741323)";6214489.0000000000;LS
"POINT (51.6079992808145 4.76936241538877)";6214490.0000000000;LS
"POINT (52.6955783554736 6.19041152576332)";6245416.0000000000;LS
"POINT (52.6960213891093 6.18833379756131)";6245417.0000000000;LS
"POINT (52.6961465874847 6.19030754923065)";6245418.0000000000;LS
"POINT (52.6956540001449 6.18533858023308)";6245419.0000000000;LS
"POINT (52.7033447641318 6.18420476173154)";6245590.0000000000;LS
"POINT (52.7014373904698 6.17949960678204)";6245591.0000000000;LS
"POINT (52.6984622580285 6.17563864353701)";6245592.0000000000;LS
"POINT (52.6964043345965 6.17808898831239)";6245593.0000000000;LS
"POINT (51.4288035135446 4.35207506869498)";6217947.0000000000;LS
"POINT (51.5278822981817 4.2851419430636)";6217948.0000000000;LS
"POINT (51.625513718683 4.33916058428157)";6217949.0000000000;LS
"POINT (51.5201741806298 4.29537276599697)";6217950.0000000000;LS
"POINT (51.6362192643293 4.36113886530956)";6217951.0000000000;LS
"POINT (51.6398428766271 4.35899950696184)";6217952.0000000000;LS
"POINT (51.654605967063 4.38341335083738)";6217953.0000000000;LS
"POINT (51.6356220748115 4.37689016301507)";6217954.0000000000;LS
"POINT (51.6389325598741 4.37685783520012)";6217955.0000000000;LS
"POINT (51.6388423760455 4.37794532634768)";6217956.0000000000;LS
"POINT (51.6558635917613 4.3820737937758)";6217957.0000000000;LS
"POINT (51.650986239377 4.38730992532969)";6217958.0000000000;LS
"POINT (51.6305635008932 4.36449698954605)";6217959.0000000000;LS
"POINT (51.4286040708936 4.37136566254505)";6217960.0000000000;LS
"POINT (51.4313001869745 4.37303743678094)";6217961.0000000000;LS
"POINT (51.4327370598506 4.37334522408656)";6217962.0000000000;LS
"POINT (51.4327717826558 4.37157223998554)";6217963.0000000000;LS
"POINT (51.5839492657104 4.46174910663496)";6218031.0000000000;LS
"POINT (51.5838614925596 4.46070825909942)";6218032.0000000000;LS
"POINT (51.5874566829215 4.46194749260454)";6218033.0000000000;LS
"POINT (51.5855456076315 4.46021673186384)";6218034.0000000000;LS
"POINT (51.5873916455023 4.45738204900864)";6218035.0000000000;LS
"POINT (51.588901092363 4.46175072468031)";6218036.0000000000;LS
"POINT (51.5889236652959 4.45921719627197)";6218037.0000000000;LS
"POINT (51.5900759957135 4.46237750619427)";6218038.0000000000;LS
"POINT (51.5903059739022 4.45900759838676)";6218039.0000000000;LS
"POINT (51.5917007030495 4.45815979458297)";6218040.0000000000;LS
"POINT (51.5926361689721 4.45700182948093)";6218041.0000000000;LS
"POINT (51.5942075276704 4.45897620608033)";6218042.0000000000;LS
"POINT (51.5920206592862 4.46218331395143)";6218043.0000000000;LS
"POINT (51.5952303802384 4.46127622884116)";6218044.0000000000;LS
"POINT (51.5947853517637 4.45993270368617)";6218045.0000000000;LS
"POINT (51.5942254824344 4.45749049019802)";6218046.0000000000;LS
"POINT (51.5989163318665 4.45955192034396)";6218047.0000000000;LS
"POINT (51.6326424388572 4.4739236734843)";6218147.0000000000;LS
"POINT (51.6332428631652 4.47258171190791)";6218148.0000000000;LS
"POINT (51.6552503436416 4.511677875163)";6218149.0000000000;LS
"POINT (51.6360946834054 4.4721054658604)";6218150.0000000000;LS
"POINT (52.8499269644144 6.60936705208262)";6251746.0000000000;LS
"POINT (52.8461523289022 6.6086855146336)";6251747.0000000000;LS
"POINT (52.8504025717669 6.59836610544076)";6251748.0000000000;LS
"POINT (52.8493921602869 6.60367309269555)";6251749.0000000000;LS
"POINT (52.994366330194 6.59740184504819)";6251854.0000000000;LS
"POINT (52.9799552007065 6.64390168814734)";6251861.0000000000;LS
"POINT (52.9787730487134 6.64435157155534)";6251862.0000000000;LS
"POINT (52.9804233343551 6.60942092344754)";6251863.0000000000;LS
"POINT (52.9473682104308 6.45300193262993)";6251489.0000000000;LS
"POINT (52.9690424478164 6.46615719120839)";6251490.0000000000;LS
"POINT (52.9585037750153 6.4547654545356)";6251491.0000000000;LS
"POINT (52.9617881663706 6.45832785675022)";6251492.0000000000;LS
"POINT (52.9644694705135 6.46120783727907)";6251493.0000000000;LS
"POINT (52.9606325311435 6.4569792556931)";6251494.0000000000;LS
"POINT (52.9557954251402 6.45168050937631)";6251495.0000000000;LS
"POINT (52.9650762224551 6.46185418584818)";6251496.0000000000;LS
"POINT (52.9533920785191 6.4492744389791)";6251497.0000000000;LS
"POINT (52.8571701229768 6.60317719162773)";6251631.0000000000;LS
"POINT (52.8563385454626 6.60257626820028)";6251632.0000000000;LS
"POINT (52.8559530394948 6.60195638165714)";6251633.0000000000;LS
"POINT (52.8560112832698 6.60379949065739)";6251634.0000000000;LS
"POINT (52.8599258215075 6.59870426007652)";6251635.0000000000;LS
"POINT (52.8477403079845 6.6182012316928)";6251636.0000000000;LS
"POINT (52.8456544078067 6.62158377140691)";6251637.0000000000;LS
"POINT (52.8504140555957 6.60167170833845)";6251639.0000000000;LS
"POINT (52.8484569686726 6.59583638973759)";6251640.0000000000;LS
"POINT (52.8497944806536 6.59644334415991)";6251641.0000000000;LS
"POINT (52.8466679545053 6.61496436492124)";6251642.0000000000;LS
"POINT (52.8549699678068 6.60627112433343)";6251643.0000000000;LS
"POINT (52.8455266543295 6.61515822604566)";6251644.0000000000;LS
"POINT (52.8551507223929 6.6003542320456)";6251645.0000000000;LS
"POINT (52.8569815312507 6.5953153579829)";6251646.0000000000;LS
"POINT (52.8201245865478 6.51636346365019)";6251750.0000000000;LS
"POINT (52.8434676080937 6.50475529281292)";6251751.0000000000;LS
"POINT (52.8442707434399 6.50126283299048)";6251752.0000000000;LS
"POINT (52.8243081591929 6.51776841999131)";6251753.0000000000;LS
"POINT (51.4683462242612 4.64608272102893)";6215371.0000000000;LS
"POINT (51.4686570561227 4.64761293550849)";6215372.0000000000;LS
"POINT (51.4682511707168 4.64922012401544)";6215373.0000000000;LS
"POINT (51.469577616125 4.6467449914625)";6215374.0000000000;LS
"POINT (51.4695103598291 4.64901712709497)";6215375.0000000000;LS
"POINT (51.6526315634734 4.61600565536992)";6215376.0000000000;LS
"POINT (51.6367527001935 4.64063182498275)";6215377.0000000000;LS
"POINT (51.6691096516555 4.54110878660213)";6215378.0000000000;LS
"POINT (51.6694470998544 4.53820292157557)";6215379.0000000000;LS
"POINT (51.66990943153 4.53444972616164)";6215380.0000000000;LS
"POINT (51.4547544021819 4.58665144239802)";6215381.0000000000;LS
"POINT (51.5975901151545 4.70908703632748)";6215520.0000000000;LS
"POINT (51.6465687799835 4.56994520898378)";6215521.0000000000;LS
"POINT (51.6421090344114 4.60721689389768)";6215522.0000000000;LS
"POINT (51.641705919621 4.61188458929606)";6215523.0000000000;LS
"POINT (51.5569965745875 4.63325796391065)";6215524.0000000000;LS
"POINT (51.4505117443053 4.92972176975522)";6215525.0000000000;LS
"POINT (51.4495830172811 4.93214421795426)";6215526.0000000000;LS
"POINT (51.4497461335439 4.92720189093139)";6215527.0000000000;LS
"POINT (51.4489413671226 4.9311553591754)";6215528.0000000000;LS
"POINT (52.9808792683965 6.47972842534729)";6251408.0000000000;LS
"POINT (52.9778740268484 6.47646747967861)";6251409.0000000000;LS
"POINT (52.9864786462947 6.48582517382907)";6251410.0000000000;LS
"POINT (52.9765372497905 6.48287881212924)";6251411.0000000000;LS
"POINT (52.9751474435519 6.47275259508625)";6251412.0000000000;LS
"POINT (51.6470463236749 4.59045267113228)";6215671.0000000000;LS
"POINT (51.4751028134763 4.66805751542505)";6215672.0000000000;LS
"POINT (51.5814521803276 4.63388361700664)";6215673.0000000000;LS
"POINT (51.5805024184959 4.63107606021482)";6215674.0000000000;LS
"POINT (51.5185600098367 4.69022619881315)";6215675.0000000000;LS
"POINT (51.5189005247519 4.69272040380292)";6215676.0000000000;LS
"POINT (51.5177942433629 4.69323571554228)";6215677.0000000000;LS
"POINT (51.4675147854322 4.68609157435202)";6215678.0000000000;LS
"POINT (51.4692737719685 4.68342168024429)";6215679.0000000000;LS
"POINT (51.6495446741218 4.59183846675633)";6215680.0000000000;LS
"POINT (51.6492535484414 4.5898258274085)";6215681.0000000000;LS
"POINT (51.6505834156718 4.58809569866935)";6215682.0000000000;LS
"POINT (51.6510513840527 4.59163992203656)";6215683.0000000000;LS
"POINT (52.5548679211073 5.90259396897739)";6243571.0000000000;LS
"POINT (52.5558237173442 5.9025281109091)";6243572.0000000000;LS
"POINT (52.5546576824706 5.90418767929818)";6243573.0000000000;LS
"POINT (52.5559840913314 5.90405958841624)";6243574.0000000000;LS
"POINT (52.5542058137458 5.90386607335245)";6243575.0000000000;LS
"POINT (52.5545339900433 5.90330531559865)";6243576.0000000000;LS
"POINT (52.5444810550169 5.92345695980318)";6243709.0000000000;LS
"POINT (52.5435489308757 5.92348046124611)";6243710.0000000000;LS
"POINT (52.5454888880906 5.92450612673531)";6243711.0000000000;LS
"POINT (52.5447745775816 5.9245568096922)";6243712.0000000000;LS
"POINT (52.5474506393649 5.92644082164076)";6243713.0000000000;LS
"POINT (52.5478164524273 5.9253293101318)";6243714.0000000000;LS
"POINT (52.5470183654328 5.92520191137392)";6243715.0000000000;LS
"POINT (52.5475482897281 5.92144917031637)";6243716.0000000000;LS
"POINT (52.5488600069013 5.9244225790189)";6243717.0000000000;LS
"POINT (52.5493692473629 5.92445495143683)";6243718.0000000000;LS
"POINT (52.5495500255616 5.92308639322468)";6243719.0000000000;LS
"POINT (52.5487035424051 5.92039617633491)";6243720.0000000000;LS
"POINT (52.5491944813322 5.91993139908146)";6243721.0000000000;LS
"POINT (52.5487462070776 5.91805135846215)";6243722.0000000000;LS
"POINT (52.5496426842212 5.91783458406631)";6243723.0000000000;LS
"POINT (52.5506299484817 5.91666471531966)";6243724.0000000000;LS
"POINT (52.5509026112985 5.91493178537511)";6243725.0000000000;LS
"POINT (52.5185189752065 6.0714424030041)";6243870.0000000000;LS
"POINT (52.5487723804261 5.91243639941722)";6243871.0000000000;LS
"POINT (52.5444584984289 5.91011403625606)";6243872.0000000000;LS
"POINT (52.5445570008981 5.9102285156494)";6243873.0000000000;LS
"POINT (52.5446559989624 5.91034356190376)";6243874.0000000000;LS
"POINT (52.5447549945355 5.91045860870463)";6243875.0000000000;LS
"POINT (52.5448540104491 5.91057361813464)";6243876.0000000000;LS
"POINT (52.5486244819706 5.90794534908982)";6243877.0000000000;LS
"POINT (52.5508693505448 5.91451389420315)";6243878.0000000000;LS
"POINT (52.5538543107655 5.91792214950463)";6243879.0000000000;LS
"POINT (52.5604360464901 5.912688041207)";6243880.0000000000;LS
"POINT (52.5755615968159 5.88253354126066)";6243881.0000000000;LS
"POINT (51.635908343277 4.47542818817807)";6218151.0000000000;LS
"POINT (51.6361154827212 4.47109671317689)";6218152.0000000000;LS
"POINT (51.6351175778921 4.47182185103508)";6218153.0000000000;LS
"POINT (51.6415426650162 4.53569776311247)";6218154.0000000000;LS
"POINT (51.5391275514975 4.52253394741116)";6218155.0000000000;LS
"POINT (51.6373152245865 4.47582971427484)";6218156.0000000000;LS
"POINT (51.6374498704853 4.4731241221714)";6218157.0000000000;LS
"POINT (51.6383229751525 4.47477468646468)";6218158.0000000000;LS
"POINT (51.6386098104951 4.47106486422231)";6218159.0000000000;LS
"POINT (51.5013077475647 4.54892981338785)";6218160.0000000000;LS
"POINT (51.5855588775536 4.52565353396268)";6218161.0000000000;LS
"POINT (51.5231876105648 4.54744463464023)";6218162.0000000000;LS
"POINT (51.5248758673278 4.27047325684824)";6217885.0000000000;LS
"POINT (51.5230130425761 4.27135447913284)";6217886.0000000000;LS
"POINT (51.5234624959714 4.27293602863642)";6217887.0000000000;LS
"POINT (51.5230537691892 4.27476981148107)";6217888.0000000000;LS
"POINT (51.4349174563013 4.32299174639233)";6217889.0000000000;LS
"POINT (51.5268545050961 4.27344963804596)";6217890.0000000000;LS
"POINT (51.5254081551239 4.2748389445174)";6217891.0000000000;LS
"POINT (51.5253337696642 4.27332208645263)";6217892.0000000000;LS
"POINT (51.5269444370671 4.27174893403964)";6217893.0000000000;LS
"POINT (52.3620299136098 6.47363061771422)";6243987.0000000000;LS
"POINT (52.3620123777488 6.47589828820973)";6243988.0000000000;LS
"POINT (52.3619621685176 6.47797903121727)";6243989.0000000000;LS
"POINT (52.3527231088753 6.48560694402238)";6243990.0000000000;LS
"POINT (52.3523479546773 6.48758581995787)";6243991.0000000000;LS
"POINT (52.3528454527218 6.48777288366169)";6243992.0000000000;LS
"POINT (51.4338984482349 4.37265334466623)";6217964.0000000000;LS
"POINT (51.4297244380967 4.3742475597388)";6217965.0000000000;LS
"POINT (51.4307733443792 4.37351068035636)";6217966.0000000000;LS
"POINT (51.6336554570078 4.3655093528503)";6217967.0000000000;LS
"POINT (51.4318250268709 4.37627803202932)";6217968.0000000000;LS
"POINT (51.4330497441482 4.3773064239726)";6217969.0000000000;LS
"POINT (51.4323718256873 4.37967066844648)";6217970.0000000000;LS
"POINT (51.4338670926767 4.37884336534994)";6217971.0000000000;LS
"POINT (51.6349499479317 4.36861777070889)";6217972.0000000000;LS
"POINT (51.6352677683891 4.36275326389802)";6217973.0000000000;LS
"POINT (51.6346699482731 4.36483139502222)";6217974.0000000000;LS
"POINT (52.9941508164158 6.5532999328123)";6251754.0000000000;LS
"POINT (52.9940659850371 6.50160908695419)";6251755.0000000000;LS
"POINT (52.8516630593837 6.53954035419767)";6251756.0000000000;LS
"POINT (52.8526608980411 6.55472376681444)";6251757.0000000000;LS
"POINT (52.8117458287224 6.65982989846341)";6251758.0000000000;LS
"POINT (53.0129005709355 6.57114858166014)";6251759.0000000000;LS
"POINT (53.0017997315857 6.55161951091442)";6251760.0000000000;LS
"POINT (53.012380430241 6.57131074145166)";6251763.0000000000;LS
"POINT (52.9946594979096 6.51534983418395)";6251764.0000000000;LS
"POINT (52.9941934739917 6.51279733011722)";6251765.0000000000;LS
"POINT (52.9932860766805 6.51299243679094)";6251766.0000000000;LS
"POINT (52.9996867679194 6.63442144346583)";6251867.0000000000;LS
"POINT (52.9961499015849 6.63216065838528)";6251868.0000000000;LS
"POINT (52.9959760633365 6.63081197641386)";6251869.0000000000;LS
"POINT (52.9917705825595 6.63977589927041)";6251870.0000000000;LS
"POINT (52.9781190019375 6.6494629113474)";6251873.0000000000;LS
"POINT (52.9778687354096 6.64634215649622)";6251874.0000000000;LS
"POINT (52.9769180368535 6.64836203726977)";6251875.0000000000;LS
"POINT (52.9774582428954 6.64977805253098)";6251876.0000000000;LS
"POINT (52.9764548034332 6.6464530135226)";6251877.0000000000;LS
"POINT (52.9800695520464 6.6491115019263)";6251878.0000000000;LS
"POINT (52.9785840529048 6.64871203733456)";6251879.0000000000;LS
"POINT (52.9790309655309 6.64599813440052)";6251880.0000000000;LS
"POINT (52.9807112020556 6.65273337373872)";6251882.0000000000;LS
"POINT (52.9485348875936 6.45024133290702)";6251498.0000000000;LS
"POINT (52.9543326790412 6.45927835208276)";6251499.0000000000;LS
"POINT (52.9510766504883 6.44973679021738)";6251500.0000000000;LS
"POINT (52.9553145468644 6.45574268657528)";6251501.0000000000;LS
"POINT (52.9526986079061 6.45282856302213)";6251502.0000000000;LS
"POINT (52.9510573225394 6.45234559680471)";6251503.0000000000;LS
"POINT (52.945051179215 6.45152345638931)";6251504.0000000000;LS
"POINT (52.9490024901989 6.45329871513221)";6251505.0000000000;LS
"POINT (52.9464761835382 6.45063834134815)";6251506.0000000000;LS
"POINT (52.9459222927122 6.45014837034689)";6251507.0000000000;LS
"POINT (52.9442231331759 6.45029869853559)";6251508.0000000000;LS
"POINT (51.4762969571614 4.6877933789399)";6215684.0000000000;LS
"POINT (51.5829800607771 4.63416346889689)";6215685.0000000000;LS
"POINT (51.5831707703817 4.63655874499636)";6215686.0000000000;LS
"POINT (51.4539567344477 4.58318394506005)";6215382.0000000000;LS
"POINT (51.4535737920712 4.58505686382987)";6215383.0000000000;LS
"POINT (51.4574280509089 4.58512313444555)";6215384.0000000000;LS
"POINT (51.4711498235912 4.65232828693093)";6215385.0000000000;LS
"POINT (51.4699566498828 4.65246554362994)";6215386.0000000000;LS
"POINT (51.4704698996992 4.64787128458609)";6215387.0000000000;LS
"POINT (51.4698939303562 4.65082857864844)";6215388.0000000000;LS
"POINT (51.6706337173317 4.6165579194489)";6215389.0000000000;LS
"POINT (51.4594845203314 4.58683212219928)";6215390.0000000000;LS
"POINT (51.4516713200473 4.59492478454634)";6215391.0000000000;LS
"POINT (51.6055580716217 4.67925168223051)";6215392.0000000000;LS
"POINT (51.4538939180236 4.59031596116031)";6215393.0000000000;LS
"POINT (51.6403998711441 4.67017090387844)";6215394.0000000000;LS
"POINT (51.4815531829439 4.64905052983801)";6215395.0000000000;LS
"POINT (51.4813673364538 4.6524589739352)";6215396.0000000000;LS
"POINT (51.4810502326572 4.65075084230366)";6215397.0000000000;LS
"POINT (51.4489339219879 4.92927632175768)";6215529.0000000000;LS
"POINT (51.649947956372 4.56970542678867)";6215530.0000000000;LS
"POINT (51.599318549036 4.70945307964105)";6215531.0000000000;LS
"POINT (51.5990044765266 4.71295624617048)";6215532.0000000000;LS
"POINT (51.5998456577147 4.71244198752987)";6215533.0000000000;LS
"POINT (51.6002900656404 4.71001709709973)";6215534.0000000000;LS
"POINT (51.5592648412938 4.63571873971395)";6215535.0000000000;LS
"POINT (51.5585533821683 4.63209325097755)";6215536.0000000000;LS
"POINT (51.557378272626 4.63499235207199)";6215537.0000000000;LS
"POINT (51.4722351380567 4.65823291915446)";6215538.0000000000;LS
"POINT (51.4740254749009 4.65946616408206)";6215539.0000000000;LS
"POINT (51.4741542248887 4.6589450429851)";6215540.0000000000;LS
"POINT (51.5041750017627 4.68369731334436)";6215541.0000000000;LS
"POINT (51.5088545711685 4.68575345569976)";6215542.0000000000;LS
"POINT (51.6434334459372 4.60991729926443)";6215543.0000000000;LS
"POINT (51.6439824550311 4.60852724776572)";6215544.0000000000;LS
"POINT (51.4525479097842 4.93089644672147)";6215545.0000000000;LS
"POINT (52.9803356750416 6.47830477397991)";6251413.0000000000;LS
"POINT (52.9822697814339 6.48043150652512)";6251414.0000000000;LS
"POINT (52.5759141398938 5.88080698670782)";6243882.0000000000;LS
"POINT (52.5620457502909 5.91236024338234)";6243883.0000000000;LS
"POINT (52.5616294008755 5.91241120617973)";6243884.0000000000;LS
"POINT (52.5506520303809 5.91226828762429)";6243885.0000000000;LS
"POINT (52.4748102012789 6.10713768930252)";6243886.0000000000;LS
"POINT (52.5549196755286 5.89706358165132)";6243887.0000000000;LS
"POINT (52.4450171999021 6.34846790272398)";6243412.0000000000;LS
"POINT (52.4445959313953 6.35169507173027)";6243413.0000000000;LS
"POINT (52.4446862393818 6.35414562753852)";6243414.0000000000;LS
"POINT (52.4466087301385 6.32989638370402)";6243415.0000000000;LS
"POINT (52.4473313747305 6.33086404017932)";6243416.0000000000;LS
"POINT (52.4470008959285 6.33304246545131)";6243417.0000000000;LS
"POINT (52.445793984659 6.33211517880671)";6243418.0000000000;LS
"POINT (52.4464287406081 6.33732675483046)";6243419.0000000000;LS
"POINT (52.4457628020913 6.33833319011746)";6243420.0000000000;LS
"POINT (52.553532648713 5.9002223499749)";6243577.0000000000;LS
"POINT (52.552679511113 5.89655709281751)";6243578.0000000000;LS
"POINT (52.5521384906145 5.8971887566138)";6243579.0000000000;LS
"POINT (52.5537668448866 5.89435030959362)";6243580.0000000000;LS
"POINT (52.5529259310277 5.89221522829312)";6243581.0000000000;LS
"POINT (52.5541938259498 5.89108300676147)";6243582.0000000000;LS
"POINT (52.5526856944644 5.89060943104348)";6243583.0000000000;LS
"POINT (52.5520744756723 5.88858946733309)";6243584.0000000000;LS
"POINT (52.5527362703253 5.88941684601722)";6243585.0000000000;LS
"POINT (52.5530750578071 5.88762274971429)";6243586.0000000000;LS
"POINT (52.55130418778 5.88829760286629)";6243587.0000000000;LS
"POINT (52.5505280302996 5.88915368797338)";6243588.0000000000;LS
"POINT (52.5507615775966 5.89143093326511)";6243589.0000000000;LS
"POINT (52.5521053817691 5.89150049873798)";6243590.0000000000;LS
"POINT (52.5516254691428 5.89412904213835)";6243591.0000000000;LS
"POINT (52.5492243701215 5.89046521893668)";6243592.0000000000;LS
"POINT (52.5502835036649 5.89105867453838)";6243593.0000000000;LS
"POINT (52.5488119091035 5.89536288728049)";6243594.0000000000;LS
"POINT (52.551455549892 5.914300312753)";6243726.0000000000;LS
"POINT (52.5505691058655 5.91878804418805)";6243727.0000000000;LS
"POINT (51.5922634431433 4.50661319942064)";6218064.0000000000;LS
"POINT (51.6546807178394 4.41651774917757)";6218065.0000000000;LS
"POINT (51.5541549794917 4.5073451550371)";6218066.0000000000;LS
"POINT (51.5630388101604 4.50404741897247)";6218067.0000000000;LS
"POINT (51.6516771019892 4.42417167533872)";6218068.0000000000;LS
"POINT (51.6480828558199 4.43332920720967)";6218069.0000000000;LS
"POINT (51.5712679109849 4.5001861029317)";6218070.0000000000;LS
"POINT (51.5807479047281 4.49631716963474)";6218071.0000000000;LS
"POINT (51.5786231547522 4.50241006620819)";6218072.0000000000;LS
"POINT (51.6175603046382 4.50439610796332)";6218073.0000000000;LS
"POINT (51.5470092607774 4.51207047932667)";6218074.0000000000;LS
"POINT (51.631424939482 4.48976055340778)";6218180.0000000000;LS
"POINT (51.5741256359808 4.54457128799708)";6218181.0000000000;LS
"POINT (51.575406229383 4.53704733169394)";6218182.0000000000;LS
"POINT (51.5814212063941 4.54502847130285)";6218183.0000000000;LS
"POINT (51.557908142484 4.54267632851037)";6218184.0000000000;LS
"POINT (51.5609922461356 4.54074569562479)";6218185.0000000000;LS
"POINT (51.5597675846059 4.53953347599479)";6218186.0000000000;LS
"POINT (51.5603637346891 4.54020142275797)";6218187.0000000000;LS
"POINT (51.6514182156355 4.47972941542335)";6218188.0000000000;LS
"POINT (52.277650934886 6.41822571434887)";6244440.0000000000;LS
"POINT (52.2941493977515 6.38946860923268)";6244441.0000000000;LS
"POINT (52.2750725630171 6.45071064773567)";6244442.0000000000;LS
"POINT (52.2830229004405 6.43480952000863)";6244443.0000000000;LS
"POINT (52.2751709316693 6.44483155898048)";6244444.0000000000;LS
"POINT (52.3422186020806 6.0962177409133)";6244445.0000000000;LS
"POINT (51.6874247952654 4.44027335350796)";6218110.0000000000;LS
"POINT (51.5431810500117 4.53199039327745)";6218111.0000000000;LS
"POINT (51.5497157840343 4.52998260089212)";6218112.0000000000;LS
"POINT (51.6893668199555 4.44411785794773)";6218113.0000000000;LS
"POINT (51.6899561320781 4.44175530785768)";6218114.0000000000;LS
"POINT (51.6893182409988 4.4461691890246)";6218115.0000000000;LS
"POINT (51.5518415153834 4.53077283401516)";6218117.0000000000;LS
"POINT (51.6940320984771 4.43996327588009)";6218118.0000000000;LS
"POINT (51.693651849086 4.44136734323811)";6218119.0000000000;LS
"POINT (51.6581698276142 4.45604450787895)";6218120.0000000000;LS
"POINT (51.6399057008038 4.45207407887387)";6218121.0000000000;LS
"POINT (51.6878573100323 4.44778532740386)";6218122.0000000000;LS
"POINT (52.9451288321319 6.44698562880885)";6251509.0000000000;LS
"POINT (52.9449057412184 6.45457941099454)";6251510.0000000000;LS
"POINT (52.9443673753693 6.45359627479026)";6251511.0000000000;LS
"POINT (52.9450499457775 6.44936507415566)";6251512.0000000000;LS
"POINT (52.9455496837495 6.44785594041057)";6251513.0000000000;LS
"POINT (52.8509085754839 6.60075367146843)";6251647.0000000000;LS
"POINT (52.8519675500213 6.59974957429404)";6251648.0000000000;LS
"POINT (52.8611947868879 6.60050661474568)";6251649.0000000000;LS
"POINT (52.8561326008123 6.59563664783406)";6251650.0000000000;LS
"POINT (52.8568378708124 6.59695750048366)";6251651.0000000000;LS
"POINT (52.8610077215093 6.60375269125632)";6251652.0000000000;LS
"POINT (52.8604926419528 6.60296187276454)";6251653.0000000000;LS
"POINT (52.859729117988 6.60144314527024)";6251654.0000000000;LS
"POINT (52.8611619349526 6.60448989213865)";6251655.0000000000;LS
"POINT (52.8521259378422 6.60235952997981)";6251656.0000000000;LS
"POINT (52.8513971313066 6.60342523016359)";6251657.0000000000;LS
"POINT (52.8531249512661 6.61576555543522)";6251658.0000000000;LS
"POINT (52.8498583653731 6.61620403713039)";6251659.0000000000;LS
"POINT (52.8482584724315 6.60979075367038)";6251660.0000000000;LS
"POINT (52.8486469826921 6.61266160620774)";6251661.0000000000;LS
"POINT (52.8461166820838 6.60967153907598)";6251662.0000000000;LS
"POINT (52.9925814520188 6.515267488971)";6251767.0000000000;LS
"POINT (52.9931494118276 6.51677073683367)";6251768.0000000000;LS
"POINT (53.000848791114 6.55407973369933)";6251769.0000000000;LS
"POINT (52.7998445408397 6.48908287436436)";6251770.0000000000;LS
"POINT (52.9703757505431 6.49210244287101)";6251771.0000000000;LS
"POINT (52.815394149581 6.51910427463165)";6251772.0000000000;LS
"POINT (52.8613118343434 6.60478133482439)";6251773.0000000000;LS
"POINT (52.8621664608962 6.60623287651166)";6251774.0000000000;LS
"POINT (52.8613763146565 6.6079321111026)";6251775.0000000000;LS
"POINT (52.8624718690184 6.60838892314311)";6251776.0000000000;LS
"POINT (52.9907560455424 6.56563253689373)";6251777.0000000000;LS
"POINT (52.9907376016058 6.56518636395516)";6251778.0000000000;LS
"POINT (52.9911950282717 6.56587945998874)";6251779.0000000000;LS
"POINT (52.9907836526437 6.56598952783784)";6251780.0000000000;LS
"POINT (52.8161865816467 6.52392296426519)";6251781.0000000000;LS
"POINT (52.9707482666508 6.46800540276276)";6251415.0000000000;LS
"POINT (52.9721472210825 6.46950250756635)";6251416.0000000000;LS
