5.99572480,51.43486010,"HST.HD01038 , Hoebertweg 15 , Hoebertweg , 15 , 5966 ND , AMERICA"
5.98989690,51.43578540,"HST.HD00064 , Hoebertweg 3 , Hoebertweg , 3 , 5966 ND , AMERICA"
5.99070360,51.43564710,"HST.HD00845 , Hoebertweg 5 , Hoebertweg , 5 , 5966 ND , AMERICA"
5.98723310,51.43602970,"HST.HD00502 , Hoebertweg 6 , Hoebertweg , 6 , 5966 ND , AMERICA"
5.98827340,51.43587390,"HST.HD01036 , Hoebertweg 6 B , Hoebertweg , 6 B , 5966 ND , AMERICA"
5.98966370,51.43518100,"HST.HD00844 , Hoebertweg 8 , Hoebertweg , 8 , 5966 ND , AMERICA"
5.99626800,51.44117110,"HST.HD00151 , Hofweg 24 , Hofweg , 24 , 5966 NG , AMERICA"
5.99975850,51.44221380,"HST.DK00486 , Hofweg 28 , Hofweg , 28 , 5966 NG , AMERICA"
5.99918130,51.44206190,"HST.AS00794 , Hofweg 28 , Hofweg , 28 , 5966 NG , AMERICA"
6.00188780,51.44251910,"HST.HM00593 , Hofweg 30 , Hofweg , 30 , 5966 NG , AMERICA"
5.99559080,51.44117150,"HST.AS00254 , Hofweg 33 , Hofweg , 33 , 5966 NE , AMERICA"
5.99735700,51.44170100,"HST.HD01048 , Hofweg 35 , Hofweg , 35 , 5966 NE , AMERICA"
6.00478030,51.44308900,"HST.HD00219 , Hofweg 36 , Hofweg , 36 , 5966 NG , AMERICA"
5.99835600,51.44206140,"HST.HD00108 , Hofweg 37 , Hofweg , 37 , 5966 NE , AMERICA"
6.00926670,51.44394110,"HST.HD00225 , Hofweg 42 , Hofweg , 42 , 5966 NG , AMERICA"
6.00107400,51.44257780,"HST.HD00691 , Hofweg 43 , Hofweg , 43 , 5966 NE , AMERICA"
6.00378040,51.44313580,"HST.AS00778 , Glastuinbouw vd Werf , Hofweg , 45 , 5966 NE , AMERICA"
6.00421040,51.44313010,"HST.DK00422 , Hofweg 45 , Hofweg , 45 , 5966 NE , AMERICA"
4.94729440,51.65849500,"DGN.807 , Havenkade 2 , Havenkade , 2 , 5109 RK , 'S GRAVENMOER"
4.94025420,51.65683390,"DGN.800 , Kerkebosdreef 2 , Kerkebosdreef , 2 , 5109 TP , 'S GRAVENMOER"
4.95206720,51.65583520,"DGN.804 , TUINBOUWBEDRIJF CHANTREL , Vaartweg , 22 , 5109 RC , 'S GRAVENMOER"
4.93656340,51.66594420,"DGN.806 , V BRAGT , Wielstraat , 18 , 5109 TK , 'S GRAVENMOER"
4.93367370,51.67012460,"DGN.801 , Wielstraat 31 , Wielstraat , 31 , 5109 TK , 'S GRAVENMOER"
6.01543330,52.53580440,"KPN.20c001 , BISSCHOPSWETERING 0 , Bisschopswetering , 3 , 8275 AK , 'S-HEERENBROEK"
6.00577300,52.53527830,"KPN.20b017 , SCHOOLSTG 1a , Schoolsteeg , 1 A , 8275 AE , 'S-HEERENBROEK"
5.97638230,52.53816820,"KPN.20f130 , ZWOLSEWG 17D , Zwolseweg , 17 d , 8271 RA , 'S-HEERENBROEK"
